Sample1,Sample2,Distance
./GCF_000624355.ffn,./GCF_000625735.ffn,0.0423067832663672
./GCF_000624355.ffn,./GCF_000626035.ffn,0.0442769665567593
./GCF_000624355.ffn,./GCF_000626075.ffn,0.0447374617376972
./GCF_000624355.ffn,./GCF_000626375.ffn,0.0471941770368631
./GCF_000624355.ffn,./GCF_000743055.ffn,0.907724818032402
./GCF_000624355.ffn,./GCF_000831045.ffn,0.0105658605306409
./GCF_000624355.ffn,./GCF_001623585.ffn,0.9175862878610004
./GCF_000624355.ffn,./GCF_001623625.ffn,0.9168818971589576
./GCF_000624355.ffn,./GCF_001623725.ffn,0.9084292087344448
./GCF_000624355.ffn,./GCF_001652385.ffn,0.90208969241606
./GCF_000624355.ffn,./GCF_001831715.ffn,0.9117163653439776
./GCF_000624355.ffn,./GCF_001831985.ffn,0.9624324958910544
./GCF_000624355.ffn,./GCF_002507745.ffn,0.9164123033575956
./GCF_000624355.ffn,./GCF_002761335.ffn,0.9605200945626478
./GCF_000624355.ffn,./GCF_002761455.ffn,0.9600845268842452
./GCF_000624355.ffn,./GCF_002761475.ffn,0.9626672927917352
./GCF_000624355.ffn,./GCF_002900325.ffn,0.9086640056351256
./GCF_000624355.ffn,./GCF_003067925.ffn,0.9619629020896924
./GCF_000624355.ffn,./GCF_003067985.ffn,0.957736557877436
./GCF_000624355.ffn,./GCF_003325335.ffn,0.9328480864052594
./GCF_000624355.ffn,./GCF_003581245.ffn,0.9039680676215074
./GCF_000624355.ffn,./GCF_003717055.ffn,0.9626672927917352
./GCF_000624355.ffn,./GCF_003718095.ffn,0.9621976989903732
./GCF_000624355.ffn,./GCF_003719215.ffn,0.962902089692416
./GCF_000624355.ffn,./GCF_003986655.ffn,0.9079596149330827
./GCF_000624355.ffn,./GCF_004324015.ffn,0.9086640056351256
./GCF_000624355.ffn,./GCF_004324275.ffn,0.9088988025358066
./GCF_000624355.ffn,./GCF_004919405.ffn,0.907724818032402
./GCF_000624355.ffn,./GCF_005221485.ffn,0.942005165531815
./GCF_000624355.ffn,./GCF_006741505.ffn,0.946935900446114
./GCF_000624355.ffn,./GCF_006969245.ffn,0.9509274477576896
./GCF_000624355.ffn,./GCF_009664575.ffn,0.9086640056351256
./GCF_000624355.ffn,./GCF_009729935.ffn,0.9598654169670752
./GCF_000624355.ffn,./GCF_009884375.ffn,0.9091335994364874
./GCF_000624355.ffn,./GCF_015697785.ffn,0.9105423808405728
./GCF_000624355.ffn,./GCF_016025415.ffn,0.9088988025358066
./GCF_000624355.ffn,./GCF_016452045.ffn,0.9234562103780232
./GCF_000624355.ffn,./GCF_016454305.ffn,0.9941300774829772
./GCF_000624355.ffn,./GCF_016917395.ffn,0.9354581673306772
./GCF_000624355.ffn,./GCF_017372255.ffn,0.1016670579948344
./GCF_000624355.ffn,./GCF_019645915.ffn,0.9619629020896924
./GCF_000624355.ffn,./GCF_019670345.ffn,0.9086640056351256
./GCF_000624355.ffn,./GCF_019670385.ffn,0.9088988025358066
./GCF_000624355.ffn,./GCF_020715465.ffn,0.0990842920873444
./GCF_000624355.ffn,./GCF_021266265.ffn,0.947170697346795
./GCF_000624355.ffn,./GCF_021497565.ffn,0.9459967128433904
./GCF_000624355.ffn,./GCF_021713115.ffn,0.90725522423104
./GCF_000624355.ffn,./GCF_022226915.ffn,0.9600845268842452
./GCF_000624355.ffn,./GCF_022559445.ffn,0.9431791500352196
./GCF_000624355.ffn,./GCF_023379985.ffn,0.1004930734914299
./GCF_000624355.ffn,./GCF_024266125.ffn,0.1084761681145808
./GCF_000624355.ffn,./GCF_024266285.ffn,0.9598497299835642
./GCF_000624355.ffn,./GCF_024364925.ffn,0.9093683963371684
./GCF_000624355.ffn,./GCF_025426275.ffn,0.6182202394928387
./GCF_000624355.ffn,./GCF_026801955.ffn,0.9093683963371684
./GCF_000624355.ffn,./GCF_028551175.ffn,0.9098379901385302
./GCF_000624355.ffn,./GCF_028892685.ffn,0.9246301948814276
./GCF_000624355.ffn,./GCF_028892995.ffn,0.942005165531815
./GCF_000624355.ffn,./GCF_029866625.ffn,0.123972763559521
./GCF_000624355.ffn,./GCF_030122195.ffn,0.0831181028410425
./GCF_000624355.ffn,./GCF_030254725.ffn,0.9621976989903732
./GCF_000624355.ffn,./GCF_030505835.ffn,0.9619629020896924
./GCF_000624355.ffn,./GCF_031035935.ffn,0.9617281051890116
./GCF_000624355.ffn,./GCF_031038955.ffn,0.9182906785630428
./GCF_000624355.ffn,./GCF_031039735.ffn,0.9502230570556468
./GCF_000624355.ffn,./GCF_031039875.ffn,0.9516318384597324
./GCF_000624355.ffn,./GCF_032465795.ffn,0.1026062455975581
./GCF_000624355.ffn,./GCF_037779835.ffn,0.9286217421930032
./GCF_000624355.ffn,./GCF_037856515.ffn,0.9088988025358066
./GCF_000624355.ffn,./GCF_037888875.ffn,0.907724818032402
./GCF_000624355.ffn,./GCF_037888925.ffn,0.907724818032402
./GCF_000624355.ffn,./GCF_038381885.ffn,0.9091335994364874
./GCF_000624355.ffn,./GCF_039775395.ffn,0.9152383188541912
./GCF_000624355.ffn,./GCF_039778195.ffn,0.9140643343507866
./GCF_000624355.ffn,./GCF_039778255.ffn,0.915473115754872
./GCF_000624355.ffn,./GCF_040895365.ffn,0.9455271190420288
./GCF_000624355.ffn,./GCF_041080895.ffn,0.90725522423104
./GCF_000624355.ffn,./GCF_041117435.ffn,0.946935900446114
./GCF_000624355.ffn,./GCF_041411285.ffn,0.105423808405729
./GCF_000624355.ffn,./GCF_041927315.ffn,0.9450575252406668
./GCF_000624355.ffn,./GCF_041937595.ffn,0.9293261328950456
./GCF_000624355.ffn,./GCF_042185415.ffn,0.9084292087344448
./GCF_000624355.ffn,./GCF_042191485.ffn,0.9621976989903732
./GCF_000624355.ffn,./GCF_900205245.ffn,0.9621976989903732
./GCF_000624355.ffn,./GCF_900205295.ffn,0.9614933082883306
./GCF_000624355.ffn,./GCF_907163145.ffn,0.9107771777412538
./GCF_000624355.ffn,./GCF_907163195.ffn,0.910307583939892
./GCF_000624555.ffn,./GCF_000624655.ffn,0.0160037655919039
./GCF_000624555.ffn,./GCF_000625015.ffn,0.0163778779966769
./GCF_000624555.ffn,./GCF_000625535.ffn,0.0215079177499409
./GCF_000624555.ffn,./GCF_000625735.ffn,0.0387615220987946
./GCF_000624555.ffn,./GCF_000626035.ffn,0.0068299576071596
./GCF_000624555.ffn,./GCF_000626075.ffn,0.0397927949140569
./GCF_000624555.ffn,./GCF_000626375.ffn,0.0096289337717238
./GCF_000624555.ffn,./GCF_000743055.ffn,0.9079379990605918
./GCF_000624555.ffn,./GCF_000831045.ffn,0.0356975105683419
./GCF_000624555.ffn,./GCF_001623585.ffn,0.9187411930483796
./GCF_000624555.ffn,./GCF_001623625.ffn,0.9180366369187412
./GCF_000624555.ffn,./GCF_001623725.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_001652385.ffn,0.9032409581963364
./GCF_000624555.ffn,./GCF_001831715.ffn,0.9124001878816346
./GCF_000624555.ffn,./GCF_001831985.ffn,0.963363081258807
./GCF_000624555.ffn,./GCF_002507745.ffn,0.9166275246594644
./GCF_000624555.ffn,./GCF_002761335.ffn,0.9612293144208038
./GCF_000624555.ffn,./GCF_002761455.ffn,0.9610145608266792
./GCF_000624555.ffn,./GCF_002761475.ffn,0.9638327853452324
./GCF_000624555.ffn,./GCF_002900325.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_003067925.ffn,0.9628933771723814
./GCF_000624555.ffn,./GCF_003067985.ffn,0.9579614842649132
./GCF_000624555.ffn,./GCF_003325335.ffn,0.932832315641146
./GCF_000624555.ffn,./GCF_003581245.ffn,0.9041803663691874
./GCF_000624555.ffn,./GCF_003717055.ffn,0.9631282292155942
./GCF_000624555.ffn,./GCF_003718095.ffn,0.9626585251291686
./GCF_000624555.ffn,./GCF_003719215.ffn,0.963363081258807
./GCF_000624555.ffn,./GCF_003986655.ffn,0.9081728511038046
./GCF_000624555.ffn,./GCF_004324015.ffn,0.9088774072334428
./GCF_000624555.ffn,./GCF_004324275.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_004919405.ffn,0.9079379990605918
./GCF_000624555.ffn,./GCF_005221485.ffn,0.9419915453264444
./GCF_000624555.ffn,./GCF_006741505.ffn,0.9476279943635508
./GCF_000624555.ffn,./GCF_006969245.ffn,0.9516204790981682
./GCF_000624555.ffn,./GCF_009664575.ffn,0.9088774072334428
./GCF_000624555.ffn,./GCF_009729935.ffn,0.9605863975006008
./GCF_000624555.ffn,./GCF_009884375.ffn,0.909816815406294
./GCF_000624555.ffn,./GCF_015697785.ffn,0.9107562235791452
./GCF_000624555.ffn,./GCF_016025415.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_016452045.ffn,0.9239079379990606
./GCF_000624555.ffn,./GCF_016454305.ffn,0.9941286989196806
./GCF_000624555.ffn,./GCF_016917395.ffn,0.9367861885790172
./GCF_000624555.ffn,./GCF_017372255.ffn,0.0998121183654297
./GCF_000624555.ffn,./GCF_019645915.ffn,0.962423673085956
./GCF_000624555.ffn,./GCF_019670345.ffn,0.9088774072334428
./GCF_000624555.ffn,./GCF_019670385.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_020715465.ffn,0.0965241897604509
./GCF_000624555.ffn,./GCF_021266265.ffn,0.9476279943635508
./GCF_000624555.ffn,./GCF_021497565.ffn,0.9469234382339128
./GCF_000624555.ffn,./GCF_021713115.ffn,0.9088774072334428
./GCF_000624555.ffn,./GCF_022226915.ffn,0.9607797087834664
./GCF_000624555.ffn,./GCF_022559445.ffn,0.9448097698449976
./GCF_000624555.ffn,./GCF_023379985.ffn,0.0979333020197275
./GCF_000624555.ffn,./GCF_024266125.ffn,0.1066228276186002
./GCF_000624555.ffn,./GCF_024266285.ffn,0.9605448567402536
./GCF_000624555.ffn,./GCF_024364925.ffn,0.9095819633630812
./GCF_000624555.ffn,./GCF_025426275.ffn,0.6193048379520902
./GCF_000624555.ffn,./GCF_026801955.ffn,0.909816815406294
./GCF_000624555.ffn,./GCF_028551175.ffn,0.9100516674495068
./GCF_000624555.ffn,./GCF_028892685.ffn,0.9250821982151244
./GCF_000624555.ffn,./GCF_028892995.ffn,0.9426961014560826
./GCF_000624555.ffn,./GCF_029866625.ffn,0.1228276186002818
./GCF_000624555.ffn,./GCF_030122195.ffn,0.0810239549084077
./GCF_000624555.ffn,./GCF_030254725.ffn,0.9626585251291686
./GCF_000624555.ffn,./GCF_030505835.ffn,0.9628933771723814
./GCF_000624555.ffn,./GCF_031035935.ffn,0.9626585251291686
./GCF_000624555.ffn,./GCF_031038955.ffn,0.9194457491780178
./GCF_000624555.ffn,./GCF_031039735.ffn,0.9506810709253172
./GCF_000624555.ffn,./GCF_031039875.ffn,0.9518553311413808
./GCF_000624555.ffn,./GCF_032465795.ffn,0.1005166744950681
./GCF_000624555.ffn,./GCF_037779835.ffn,0.92977923907938
./GCF_000624555.ffn,./GCF_037856515.ffn,0.9091122592766556
./GCF_000624555.ffn,./GCF_037888875.ffn,0.9079379990605918
./GCF_000624555.ffn,./GCF_037888925.ffn,0.9079379990605918
./GCF_000624555.ffn,./GCF_038381885.ffn,0.9093471113198685
./GCF_000624555.ffn,./GCF_039775395.ffn,0.9149835603569751
./GCF_000624555.ffn,./GCF_039778195.ffn,0.9138093001409112
./GCF_000624555.ffn,./GCF_039778255.ffn,0.9154532644434008
./GCF_000624555.ffn,./GCF_040895365.ffn,0.9459840300610616
./GCF_000624555.ffn,./GCF_041080895.ffn,0.9074682949741664
./GCF_000624555.ffn,./GCF_041117435.ffn,0.9473931423203382
./GCF_000624555.ffn,./GCF_041411285.ffn,0.1021606387975575
./GCF_000624555.ffn,./GCF_041927315.ffn,0.9464537341474872
./GCF_000624555.ffn,./GCF_041937595.ffn,0.9304837952090184
./GCF_000624555.ffn,./GCF_042185415.ffn,0.9086425551902302
./GCF_000624555.ffn,./GCF_042191485.ffn,0.9626585251291686
./GCF_000624555.ffn,./GCF_900205245.ffn,0.9626585251291686
./GCF_000624555.ffn,./GCF_900205295.ffn,0.9619539689995305
./GCF_000624555.ffn,./GCF_907163145.ffn,0.910991075622358
./GCF_000624555.ffn,./GCF_907163195.ffn,0.9105213715359324
./GCF_000624655.ffn,./GCF_000625015.ffn,0.0125801091858533
./GCF_000624655.ffn,./GCF_000625535.ffn,0.016780902859844
./GCF_000624655.ffn,./GCF_000625735.ffn,0.0404159773103285
./GCF_000624655.ffn,./GCF_000626035.ffn,0.0167216203485633
./GCF_000624655.ffn,./GCF_000626075.ffn,0.0414410171886037
./GCF_000624655.ffn,./GCF_000626375.ffn,0.0185926100258884
./GCF_000624655.ffn,./GCF_000743055.ffn,0.9072722993645564
./GCF_000624655.ffn,./GCF_000831045.ffn,0.0369498705577783
./GCF_000624655.ffn,./GCF_001623585.ffn,0.9180983760884914
./GCF_000624655.ffn,./GCF_001623625.ffn,0.9173923276064956
./GCF_000624655.ffn,./GCF_001623725.ffn,0.9084490468345492
./GCF_000624655.ffn,./GCF_001652385.ffn,0.902329959990586
./GCF_000624655.ffn,./GCF_001831715.ffn,0.9122146387385268
./GCF_000624655.ffn,./GCF_001831985.ffn,0.9630501294422216
./GCF_000624655.ffn,./GCF_002507745.ffn,0.9164509296305012
./GCF_000624655.ffn,./GCF_002761335.ffn,0.9609929078014184
./GCF_000624655.ffn,./GCF_002761455.ffn,0.960696634502236
./GCF_000624655.ffn,./GCF_002761475.ffn,0.9632854789362204
./GCF_000624655.ffn,./GCF_002900325.ffn,0.908684396328548
./GCF_000624655.ffn,./GCF_003067925.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_003067985.ffn,0.9576370910802542
./GCF_000624655.ffn,./GCF_003325335.ffn,0.9329253942104024
./GCF_000624655.ffn,./GCF_003581245.ffn,0.9042127559425748
./GCF_000624655.ffn,./GCF_003717055.ffn,0.9630501294422216
./GCF_000624655.ffn,./GCF_003718095.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_003719215.ffn,0.9632854789362204
./GCF_000624655.ffn,./GCF_003986655.ffn,0.907507648858555
./GCF_000624655.ffn,./GCF_004324015.ffn,0.9082136973405508
./GCF_000624655.ffn,./GCF_004324275.ffn,0.9084490468345492
./GCF_000624655.ffn,./GCF_004919405.ffn,0.9072722993645564
./GCF_000624655.ffn,./GCF_005221485.ffn,0.9421040244763472
./GCF_000624655.ffn,./GCF_006741505.ffn,0.9477524123323134
./GCF_000624655.ffn,./GCF_006969245.ffn,0.9512826547422925
./GCF_000624655.ffn,./GCF_009664575.ffn,0.9082136973405508
./GCF_000624655.ffn,./GCF_009729935.ffn,0.9605863975006008
./GCF_000624655.ffn,./GCF_009884375.ffn,0.909155095316545
./GCF_000624655.ffn,./GCF_015697785.ffn,0.9100964932925394
./GCF_000624655.ffn,./GCF_016025415.ffn,0.9084490468345492
./GCF_000624655.ffn,./GCF_016452045.ffn,0.9242174629324548
./GCF_000624655.ffn,./GCF_016454305.ffn,0.9941162626500352
./GCF_000624655.ffn,./GCF_016917395.ffn,0.9370517928286852
./GCF_000624655.ffn,./GCF_017372255.ffn,0.0990821369734055
./GCF_000624655.ffn,./GCF_019645915.ffn,0.962344080960226
./GCF_000624655.ffn,./GCF_019670345.ffn,0.9082136973405508
./GCF_000624655.ffn,./GCF_019670385.ffn,0.9084490468345492
./GCF_000624655.ffn,./GCF_020715465.ffn,0.0957872440574252
./GCF_000624655.ffn,./GCF_021266265.ffn,0.9477524123323134
./GCF_000624655.ffn,./GCF_021497565.ffn,0.9468110143563192
./GCF_000624655.ffn,./GCF_021713115.ffn,0.907507648858555
./GCF_000624655.ffn,./GCF_022226915.ffn,0.960696634502236
./GCF_000624655.ffn,./GCF_022559445.ffn,0.9444575194163332
./GCF_000624655.ffn,./GCF_023379985.ffn,0.0971993410214168
./GCF_000624655.ffn,./GCF_024266125.ffn,0.1047305248293716
./GCF_000624655.ffn,./GCF_024266285.ffn,0.9602259355142386
./GCF_000624655.ffn,./GCF_024364925.ffn,0.9089197458225464
./GCF_000624655.ffn,./GCF_025426275.ffn,0.6189691692162862
./GCF_000624655.ffn,./GCF_026801955.ffn,0.909155095316545
./GCF_000624655.ffn,./GCF_028551175.ffn,0.909155095316545
./GCF_000624655.ffn,./GCF_028892685.ffn,0.9253942104024476
./GCF_000624655.ffn,./GCF_028892995.ffn,0.942339373970346
./GCF_000624655.ffn,./GCF_029866625.ffn,0.1221463873852671
./GCF_000624655.ffn,./GCF_030122195.ffn,0.0807248764415156
./GCF_000624655.ffn,./GCF_030254725.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_030505835.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_031035935.ffn,0.962344080960226
./GCF_000624655.ffn,./GCF_031038955.ffn,0.9188044245704872
./GCF_000624655.ffn,./GCF_031039735.ffn,0.9505766062602964
./GCF_000624655.ffn,./GCF_031039875.ffn,0.9522240527182868
./GCF_000624655.ffn,./GCF_032465795.ffn,0.0995528359614026
./GCF_000624655.ffn,./GCF_037779835.ffn,0.929159802306425
./GCF_000624655.ffn,./GCF_037856515.ffn,0.9084490468345492
./GCF_000624655.ffn,./GCF_037888875.ffn,0.9072722993645564
./GCF_000624655.ffn,./GCF_037888925.ffn,0.9072722993645564
./GCF_000624655.ffn,./GCF_038381885.ffn,0.908684396328548
./GCF_000624655.ffn,./GCF_039775395.ffn,0.9140974346905154
./GCF_000624655.ffn,./GCF_039778195.ffn,0.9129206872205224
./GCF_000624655.ffn,./GCF_039778255.ffn,0.9148034831725111
./GCF_000624655.ffn,./GCF_040895365.ffn,0.9461049658743234
./GCF_000624655.ffn,./GCF_041080895.ffn,0.9068016003765592
./GCF_000624655.ffn,./GCF_041117435.ffn,0.9475170628383148
./GCF_000624655.ffn,./GCF_041411285.ffn,0.1019063309013885
./GCF_000624655.ffn,./GCF_041927315.ffn,0.9461049658743234
./GCF_000624655.ffn,./GCF_041937595.ffn,0.9298658507884208
./GCF_000624655.ffn,./GCF_042185415.ffn,0.9079783478465522
./GCF_000624655.ffn,./GCF_042191485.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_900205245.ffn,0.9625794304542246
./GCF_000624655.ffn,./GCF_900205295.ffn,0.9618733819722288
./GCF_000624655.ffn,./GCF_907163145.ffn,0.910331842786538
./GCF_000624655.ffn,./GCF_907163195.ffn,0.9098611437985408
./GCF_000625015.ffn,./GCF_000625535.ffn,0.0194635651554711
./GCF_000625015.ffn,./GCF_000625735.ffn,0.041300735817707
./GCF_000625015.ffn,./GCF_000626035.ffn,0.0180394018514122
./GCF_000625015.ffn,./GCF_000626075.ffn,0.0405886541656776
./GCF_000625015.ffn,./GCF_000626375.ffn,0.0197009257061476
./GCF_000625015.ffn,./GCF_000743055.ffn,0.9071920246854972
./GCF_000625015.ffn,./GCF_000831045.ffn,0.0372656064562069
./GCF_000625015.ffn,./GCF_001623585.ffn,0.9183479705672916
./GCF_000625015.ffn,./GCF_001623625.ffn,0.9176358889152624
./GCF_000625015.ffn,./GCF_001623725.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_001652385.ffn,0.9024448136719676
./GCF_000625015.ffn,./GCF_001831715.ffn,0.9124139568003796
./GCF_000625015.ffn,./GCF_001831985.ffn,0.963209114645146
./GCF_000625015.ffn,./GCF_002507745.ffn,0.915974365060527
./GCF_000625015.ffn,./GCF_002761335.ffn,0.9613102302397342
./GCF_000625015.ffn,./GCF_002761455.ffn,0.9608355091383812
./GCF_000625015.ffn,./GCF_002761475.ffn,0.9634464751958224
./GCF_000625015.ffn,./GCF_002900325.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_003067925.ffn,0.962734393543793
./GCF_000625015.ffn,./GCF_003067985.ffn,0.9579871825302636
./GCF_000625015.ffn,./GCF_003325335.ffn,0.9325896036078803
./GCF_000625015.ffn,./GCF_003581245.ffn,0.9048184191787324
./GCF_000625015.ffn,./GCF_003717055.ffn,0.962734393543793
./GCF_000625015.ffn,./GCF_003718095.ffn,0.96225967244244
./GCF_000625015.ffn,./GCF_003719215.ffn,0.9629717540944694
./GCF_000625015.ffn,./GCF_003986655.ffn,0.9074293852361738
./GCF_000625015.ffn,./GCF_004324015.ffn,0.9081414668882032
./GCF_000625015.ffn,./GCF_004324275.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_004919405.ffn,0.9071920246854972
./GCF_000625015.ffn,./GCF_005221485.ffn,0.941846665084263
./GCF_000625015.ffn,./GCF_006741505.ffn,0.9480180394018514
./GCF_000625015.ffn,./GCF_006969245.ffn,0.951341087111322
./GCF_000625015.ffn,./GCF_009664575.ffn,0.9081414668882032
./GCF_000625015.ffn,./GCF_009729935.ffn,0.9605863975006008
./GCF_000625015.ffn,./GCF_009884375.ffn,0.9090909090909092
./GCF_000625015.ffn,./GCF_015697785.ffn,0.910040351293615
./GCF_000625015.ffn,./GCF_016025415.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_016452045.ffn,0.9240446237835273
./GCF_000625015.ffn,./GCF_016454305.ffn,0.994065986233088
./GCF_000625015.ffn,./GCF_016917395.ffn,0.9378486055776892
./GCF_000625015.ffn,./GCF_017372255.ffn,0.099928791834797
./GCF_000625015.ffn,./GCF_019645915.ffn,0.9620223118917636
./GCF_000625015.ffn,./GCF_019670345.ffn,0.9081414668882032
./GCF_000625015.ffn,./GCF_019670385.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_020715465.ffn,0.0968431046760028
./GCF_000625015.ffn,./GCF_021266265.ffn,0.9477806788511748
./GCF_000625015.ffn,./GCF_021497565.ffn,0.946356515547116
./GCF_000625015.ffn,./GCF_021713115.ffn,0.9074293852361738
./GCF_000625015.ffn,./GCF_022226915.ffn,0.9605981485877048
./GCF_000625015.ffn,./GCF_022559445.ffn,0.9444576311417042
./GCF_000625015.ffn,./GCF_023379985.ffn,0.0980299074293852
./GCF_000625015.ffn,./GCF_024266125.ffn,0.1065748872537384
./GCF_000625015.ffn,./GCF_024266285.ffn,0.9603607880370284
./GCF_000625015.ffn,./GCF_024364925.ffn,0.9088535485402326
./GCF_000625015.ffn,./GCF_025426275.ffn,0.6176121528601947
./GCF_000625015.ffn,./GCF_026801955.ffn,0.9090909090909092
./GCF_000625015.ffn,./GCF_028551175.ffn,0.9093282696415856
./GCF_000625015.ffn,./GCF_028892685.ffn,0.9252314265369096
./GCF_000625015.ffn,./GCF_028892995.ffn,0.942321386185616
./GCF_000625015.ffn,./GCF_029866625.ffn,0.1229527652504153
./GCF_000625015.ffn,./GCF_030122195.ffn,0.0804652266793259
./GCF_000625015.ffn,./GCF_030254725.ffn,0.96225967244244
./GCF_000625015.ffn,./GCF_030505835.ffn,0.9624970329931164
./GCF_000625015.ffn,./GCF_031035935.ffn,0.96225967244244
./GCF_000625015.ffn,./GCF_031038955.ffn,0.918585331117968
./GCF_000625015.ffn,./GCF_031039735.ffn,0.9503916449086162
./GCF_000625015.ffn,./GCF_031039875.ffn,0.9520531687633516
./GCF_000625015.ffn,./GCF_032465795.ffn,0.1006408734868264
./GCF_000625015.ffn,./GCF_037779835.ffn,0.9290291953477332
./GCF_000625015.ffn,./GCF_037856515.ffn,0.9083788274388797
./GCF_000625015.ffn,./GCF_037888875.ffn,0.9071920246854972
./GCF_000625015.ffn,./GCF_037888925.ffn,0.9071920246854972
./GCF_000625015.ffn,./GCF_038381885.ffn,0.908616187989556
./GCF_000625015.ffn,./GCF_039775395.ffn,0.9143128412057916
./GCF_000625015.ffn,./GCF_039778195.ffn,0.9131260384524092
./GCF_000625015.ffn,./GCF_039778255.ffn,0.9147875623071444
./GCF_000625015.ffn,./GCF_040895365.ffn,0.9456444338950868
./GCF_000625015.ffn,./GCF_041080895.ffn,0.9067173035841444
./GCF_000625015.ffn,./GCF_041117435.ffn,0.9475433183004984
./GCF_000625015.ffn,./GCF_041411285.ffn,0.1023023973415618
./GCF_000625015.ffn,./GCF_041927315.ffn,0.9461191549964396
./GCF_000625015.ffn,./GCF_041937595.ffn,0.9297412769997626
./GCF_000625015.ffn,./GCF_042185415.ffn,0.9079041063375268
./GCF_000625015.ffn,./GCF_042191485.ffn,0.96225967244244
./GCF_000625015.ffn,./GCF_900205245.ffn,0.96225967244244
./GCF_000625015.ffn,./GCF_900205295.ffn,0.9615475907904106
./GCF_000625015.ffn,./GCF_907163145.ffn,0.9102777118442916
./GCF_000625015.ffn,./GCF_907163195.ffn,0.9098029907429386
./GCF_000625535.ffn,./GCF_000625735.ffn,0.047270148900969
./GCF_000625535.ffn,./GCF_000626035.ffn,0.0217442684944457
./GCF_000625535.ffn,./GCF_000626075.ffn,0.0449066414559205
./GCF_000625535.ffn,./GCF_000626375.ffn,0.0236350744504845
./GCF_000625535.ffn,./GCF_000743055.ffn,0.906877806665091
./GCF_000625535.ffn,./GCF_000831045.ffn,0.0408886787993382
./GCF_000625535.ffn,./GCF_001623585.ffn,0.9182226424013236
./GCF_000625535.ffn,./GCF_001623625.ffn,0.917513590167809
./GCF_000625535.ffn,./GCF_001623725.ffn,0.9080595603876152
./GCF_000625535.ffn,./GCF_001652385.ffn,0.9023871425194988
./GCF_000625535.ffn,./GCF_001831715.ffn,0.9120775230441976
./GCF_000625535.ffn,./GCF_001831985.ffn,0.9628929331127392
./GCF_000625535.ffn,./GCF_002507745.ffn,0.9163318364452848
./GCF_000625535.ffn,./GCF_002761335.ffn,0.9609929078014184
./GCF_000625535.ffn,./GCF_002761455.ffn,0.9605294256676908
./GCF_000625535.ffn,./GCF_002761475.ffn,0.9631292838572442
./GCF_000625535.ffn,./GCF_002900325.ffn,0.908532261876625
./GCF_000625535.ffn,./GCF_003067925.ffn,0.9624202316237296
./GCF_000625535.ffn,./GCF_003067985.ffn,0.9574568659891278
./GCF_000625535.ffn,./GCF_003325335.ffn,0.9326400378161191
./GCF_000625535.ffn,./GCF_003581245.ffn,0.9045142992200426
./GCF_000625535.ffn,./GCF_003717055.ffn,0.9626565823682344
./GCF_000625535.ffn,./GCF_003718095.ffn,0.9621838808792248
./GCF_000625535.ffn,./GCF_003719215.ffn,0.9628929331127392
./GCF_000625535.ffn,./GCF_003986655.ffn,0.907114157409596
./GCF_000625535.ffn,./GCF_004324015.ffn,0.9078232096431104
./GCF_000625535.ffn,./GCF_004324275.ffn,0.9080595603876152
./GCF_000625535.ffn,./GCF_004919405.ffn,0.906877806665091
./GCF_000625535.ffn,./GCF_005221485.ffn,0.9416213661073032
./GCF_000625535.ffn,./GCF_006741505.ffn,0.9472937839754196
./GCF_000625535.ffn,./GCF_006969245.ffn,0.951075395887497
./GCF_000625535.ffn,./GCF_009664575.ffn,0.9078232096431104
./GCF_000625535.ffn,./GCF_009729935.ffn,0.9603460706560922
./GCF_000625535.ffn,./GCF_009884375.ffn,0.9087686126211296
./GCF_000625535.ffn,./GCF_015697785.ffn,0.9097140155991492
./GCF_000625535.ffn,./GCF_016025415.ffn,0.9080595603876152
./GCF_000625535.ffn,./GCF_016452045.ffn,0.923658709524935
./GCF_000625535.ffn,./GCF_016454305.ffn,0.9940912313873788
./GCF_000625535.ffn,./GCF_016917395.ffn,0.9370517928286852
./GCF_000625535.ffn,./GCF_017372255.ffn,0.1032852753486173
./GCF_000625535.ffn,./GCF_019645915.ffn,0.96194753013472
./GCF_000625535.ffn,./GCF_019670345.ffn,0.9078232096431104
./GCF_000625535.ffn,./GCF_019670385.ffn,0.9080595603876152
./GCF_000625535.ffn,./GCF_020715465.ffn,0.100685417159064
./GCF_000625535.ffn,./GCF_021266265.ffn,0.9472937839754196
./GCF_000625535.ffn,./GCF_021497565.ffn,0.9463483809974002
./GCF_000625535.ffn,./GCF_021713115.ffn,0.906877806665091
